interp_grid
4
X
Y
Z
interp_log10_trimmed
1.74162e+006 37584.6 0 0.29647 
1.79384e+006 -48850.1 0 0.420572 
1.79086e+006 12065.6 0 0.375419 
1.84067e+006 62287.5 0 0.155663 
1.90904e+006 133435 0 0.205742 
1.87608e+006 22339.2 0 0.18579 
1.93663e+006 90343.1 0 0.203498 
1.8878e+006 87749.6 0 0.197756 
1.96764e+006 163600 0 0.190277 
1.88906e+006 177983 0 0.198297 
1.79847e+006 89410.7 0 0.317501 
1.91086e+006 243559 0 0.0286188 
1.94739e+006 218584 0 0.20056 
1.92439e+006 193724 0 0.194121 
1.95682e+006 245682 0 -0.283013 
2.01438e+006 203884 0 -0.0725781 
1.98571e+006 275336 0 -0.103146 
2.00644e+006 306262 0 0.045252 
1.75179e+006 -106918 0 0.612531 
1.70115e+006 -96696.9 0 0.507532 
1.69333e+006 -172302 0 0.59046 
1.64992e+006 -156236 0 0.398748 
1.73784e+006 -180220 0 0.907196 
1.73416e+006 -230385 0 0.430032 
1.76935e+006 -289298 0 0.194671 
1.73265e+006 -295129 0 0.0958055 
1.69282e+006 -273887 0 -0.069955 
1.719e+006 -460076 0 0.176928 
1.68422e+006 -444613 0 0.205533 
1.69698e+006 -399475 0 0.180431 
1.7446e+006 -431016 0 0.16037 
1.69259e+006 -349299 0 0.192936 
1.74773e+006 -351308 0 0.0646282 
1.63714e+006 -300784 0 0.188494 
1.62518e+006 -212352 0 0.293318 
1.59244e+006 -245639 0 0.374461 
1.64341e+006 -266999 0 0.180584 
1.66728e+006 -248482 0 0.163585 
1.63503e+006 -364446 0 0.229418 
1.62088e+006 -420783 0 0.265593 
1.56297e+006 -491057 0 0.269744 
1.63376e+006 -482888 0 0.242917 
1.5153e+006 -443423 0 0.319512 
1.56118e+006 -312309 0 0.379365 
1.47889e+006 -312640 0 0.354033 
1.5188e+006 -325318 0 0.382438 
1.53869e+006 -406894 0 0.287632 
1.56674e+006 -378164 0 0.289234 
1.48656e+006 -385684 0 0.312735 
1.68967e+006 -725206 0 0.211573 
1.67955e+006 -660029 0 0.169151 
1.72389e+006 -569677 0 0.170576 
1.66015e+006 -605002 0 0.176098 
1.68204e+006 -559316 0 0.209588 
1.6235e+006 -582650 0 0.204629 
1.66087e+006 -529506 0 0.202817 
1.58012e+006 -539920 0 0.225832 
1.60279e+006 -600670 0 0.232546 
1.42627e+006 -382695 0 0.329959 
1.4529e+006 -524700 0 0.337195 
1.42011e+006 -476280 0 0.34643 
1.61114e+006 -638602 0 0.131825 
1.56005e+006 -587939 0 0.227282 
1.57898e+006 -655648 0 0.173614 
1.5643e+006 -699514 0 0.184146 
1.51908e+006 -660619 0 0.219604 
1.50687e+006 -608761 0 0.275738 
1.34466e+006 -407852 0 0.3223 
1.32297e+006 -476191 0 0.311314 
1.27981e+006 -479158 0 -0.0906838 
1.5211e+006 -518000 0 0.283985 
1.53939e+006 -600623 0 0.200603 
1.48507e+006 -553963 0 0.283612 
1.48552e+006 -596265 0 0.275485 
1.41163e+006 -550419 0 0.314303 
1.37332e+006 -488939 0 0.262527 
1.30282e+006 -544864 0 0.210369 
1.41838e+006 -609764 0 0.357178 
1.37382e+006 -616010 0 0.338178 
1.48763e+006 -699792 0 0.236529 
1.46996e+006 -722453 0 0.251853 
1.44478e+006 -726261 0 0.308185 
1.42069e+006 -674594 0 0.282431 
1.34267e+006 -646357 0 0.345731 
1.26977e+006 -748582 0 0.233793 
1.23114e+006 -808239 0 0.250623 
1.16174e+006 -780972 0 0.271709 
1.18836e+006 -731227 0 0.316364 
1.12354e+006 -730235 0 0.332615 
1.12382e+006 -780028 0 0.271006 
1.2328e+006 -367202 0 0.613656 
1.23945e+006 -382038 0 0.562698 
1.23793e+006 -400712 0 0.502196 
1.19272e+006 -339143 0 0.483211 
1.14402e+006 -391695 0 0.173473 
1.13685e+006 -349014 0 0.305628 
1.15679e+006 -416499 0 0.0668528 
1.0872e+006 -457705 0 0.335119 
1.02944e+006 -450853 0 0.301209 
1.12626e+006 -457273 0 -0.0572051 
1.07358e+006 -550506 0 0.5757 
1.02986e+006 -556763 0 0.230814 
1.06165e+006 -668041 0 0.252521 
1.00982e+006 -624253 0 -0.117647 
996032 -667339 0 -0.00533785 
1.19504e+006 -462554 0 0.831702 
1.12464e+006 -585794 0 0.633943 
1.12618e+006 -518862 0 0.145284 
1.21616e+006 -488561 0 0.192254 
1.23667e+006 -498834 0 0.117952 
1.22822e+006 -543332 0 0.173394 
1.24049e+006 -574389 0 0.362467 
1.16694e+006 -593248 0 0.201563 
1.13466e+006 -648419 0 0.59924 
1.4374e+006 -775401 0 0.261198 
1.39981e+006 -726369 0 0.276747 
1.33776e+006 -774325 0 0.264257 
1.37676e+006 -821860 0 0.243881 
1.32884e+006 -832307 0 0.259174 
1.29115e+006 -850709 0 0.241246 
1.28847e+006 -936459 0 0.204282 
1.30153e+006 -897300 0 0.202548 
1.23239e+006 -863412 0 0.243843 
1.18214e+006 -883131 0 0.234032 
1.23095e+006 -910827 0 0.236959 
1.17313e+006 -911980 0 0.224169 
1.09566e+006 -840588 0 0.247264 
1.15662e+006 -839957 0 0.245019 
1.25836e+006 -613382 0 0.321319 
1.27981e+006 -659905 0 0.325534 
1.29275e+006 -699519 0 0.280297 
1.20531e+006 -659904 0 0.29125 
1.1464e+006 -688904 0 0.42405 
1.08575e+006 -705332 0 0.307577 
1.02881e+006 -766950 0 0.215963 
1.0108e+006 -732299 0 0.0295969 
1.0834e+006 -775748 0 0.253766 
987471 -797735 0 0.118293 
1.6011e+006 -737793 0 0.231824 
1.60601e+006 -758093 0 0.227453 
1.60845e+006 -794186 0 0.238813 
1.49917e+006 -818657 0 0.296284 
1.56655e+006 -883795 0 0.243586 
1.53383e+006 -888389 0 0.280518 
1.48876e+006 -868481 0 0.292516 
1.56447e+006 -827516 0 0.247126 
1.41934e+006 -893697 0 0.280739 
1.50066e+006 -939967 0 0.307325 
1.52013e+006 -915888 0 0.284037 
1.44473e+006 -922794 0 0.286344 
1.53594e+006 -762184 0 0.251572 
1.48752e+006 -780355 0 0.259303 
1.42611e+006 -858828 0 0.248773 
1.36898e+006 -872258 0 0.219681 
1.35004e+006 -977676 0 0.273568 
1.43099e+006 -960687 0 0.329299 
1.43099e+006 -989771 0 0.379979 
1.32589e+006 -953680 0 0.140153 
1.28783e+006 -1.04048e+006 0 0.487012 
1.21999e+006 -1.05042e+006 0 0.531237 
1.24348e+006 -985736 0 0.339064 
1.178e+006 -1.00623e+006 0 0.326998 
1.12686e+006 -1.04419e+006 0 0.295086 
1.11099e+006 -1.08566e+006 0 0.297183 
1.07865e+006 -989115 0 0.227175 
1.22296e+006 -955296 0 0.273128 
1.14282e+006 -939175 0 0.201324 
1.1223e+006 -972120 0 0.161537 
1.07089e+006 -893030 0 0.218849 
1.03326e+006 -838330 0 0.210036 
414465 283074 0 -0.236793 
426077 252300 0 -0.421904 
502995 252020 0 -0.448951 
459535 163277 0 -0.301907 
444426 209624 0 -0.365787 
394390 202003 0 -0.319013 
367219 171651 0 -0.536653 
381975 129955 0 -0.39443 
448426 110574 0 -0.441775 
405705 85230.4 0 -0.312001 
472570 68083.6 0 -0.663206 
434007 41461.4 0 -0.194252 
439808 3587.55 0 0.717548 
532102 26092.8 0 -0.489061 
500951 111218 0 -0.362444 
261667 44098.9 0 0.395404 
310855 53349.9 0 0.503898 
291828 -13479.4 0 0.354717 
351794 -16998.7 0 0.258411 
348967 61845.5 0 -0.0480261 
311913 -80454.6 0 0.337179 
436434 -58628.2 0 0.322073 
375577 -72662.8 0 0.311271 
465724 -134964 0 0.300474 
427725 -100234 0 0.318726 
500513 -99046.5 0 0.304835 
485958 -24416.1 0 -0.258317 
604060 146459 0 -0.169188 
645384 153957 0 -0.0428782 
548678 174096 0 0.401175 
521617 134178 0 -0.128837 
574881 67389.2 0 -0.455783 
585339 -12654.7 0 -0.147005 
541935 -56158.3 0 -0.0447874 
656481 -47867.6 0 0.0248726 
589731 -66645.7 0 -0.0255441 
691938 -37990.5 0 0.00165253 
721607 -80664.4 0 -0.241114 
739930 -11001.3 0 -0.10214 
640523 -107215 0 -0.0307768 
691967 127836 0 -0.497787 
779908 170757 0 -0.4591 
749306 132997 0 0.0617218 
736154 92813.2 0 -0.0779823 
670692 25728.1 0 0.257024 
711434 17862.7 0 0.0539873 
640218 66781.1 0 -0.155211 
710507 -138891 0 -0.179319 
655590 -142864 0 -0.0717723 
752037 -205278 0 -0.124321 
671519 -190496 0 -0.0510128 
800281 -249495 0 -0.107362 
738421 -259312 0 -0.0507891 
813385 136126 0 -0.127812 
806249 57754 0 -0.0450241 
804196 -40250.9 0 -0.436509 
800139 -108970 0 -0.392151 
796914 -147122 0 -0.312336 
748716 -120225 0 -0.26373 
